#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 06 08 23 00 144  3.2  4.3 99.00 99.00 99.00 999 1011.6  25.5  27.8  16.4 99.0 99.00
2017 06 08 23 30 144  3.3  4.4 99.00 99.00 99.00 999 1011.3  25.7  27.8  16.4 99.0 99.00
2017 06 09 00 00 162  3.6  4.5 99.00 99.00 99.00 999 1011.4  25.8  27.4  16.3 99.0 99.00
2017 06 09 00 30 168  3.4  4.3 99.00 99.00 99.00 999 1011.5  25.7  27.3  17.1 99.0 99.00
2017 06 09 01 00 170  3.9  4.7 99.00 99.00 99.00 999 1011.4  25.4  27.3  17.5 99.0 99.00
2017 06 09 01 30 174  4.0  5.1 99.00 99.00 99.00 999 1011.4  25.3  27.3  17.4 99.0 99.00
2017 06 09 02 00 176  4.1  5.2 99.00 99.00 99.00 999 1011.5  25.2  27.3  17.0 99.0 99.00
2017 06 09 02 30 186  3.7  5.0 99.00 99.00 99.00 999 1011.8  25.2  27.3  17.5 99.0 99.00
2017 06 09 03 00 172  3.7  4.7 99.00 99.00 99.00 999 1012.2  25.3  27.2  17.1 99.0 99.00
2017 06 09 03 30 175  3.6  4.8 99.00 99.00 99.00 999 1012.5  25.2  27.2  18.0 99.0 99.00
2017 06 09 04 00 170  3.7  4.5 99.00 99.00 99.00 999 1012.5  25.3  27.3  18.3 99.0 99.00
2017 06 09 04 30 172  3.5  4.5 99.00 99.00 99.00 999 1012.7  25.3  27.2  17.7 99.0 99.00
2017 06 09 05 00 181  4.2  5.5 99.00 99.00 99.00 999 1012.6  25.3  27.2  17.8 99.0 99.00
2017 06 09 05 30 192  5.0  6.3 99.00 99.00 99.00 999 1012.6  25.2  27.2  18.5 99.0 99.00
2017 06 09 06 00 186  5.5  7.3 99.00 99.00 99.00 999 1012.4  25.1  27.1  17.6 99.0 99.00
2017 06 09 06 30 187  5.5  7.1 99.00 99.00 99.00 999 1012.2  25.2  27.0  18.4 99.0 99.00
2017 06 09 07 00 194  5.8  7.1 99.00 99.00 99.00 999 1011.9  25.0  27.0  17.9 99.0 99.00
2017 06 09 07 30 198  5.5  7.7 99.00 99.00 99.00 999 1011.9  25.1  27.0  18.0 99.0 99.00
2017 06 09 08 00 195  5.4  7.3 99.00 99.00 99.00 999 1011.9  25.1  27.0  17.3 99.0 99.00
2017 06 09 08 30 199  5.6  6.9 99.00 99.00 99.00 999 1011.7  25.1  26.9  17.7 99.0 99.00
2017 06 09 09 00 200  5.2  6.6 99.00 99.00 99.00 999 1011.7  25.0  26.9  17.3 99.0 99.00
2017 06 09 09 30 204  5.1  6.6 99.00 99.00 99.00 999 1012.0  25.0  26.9  17.8 99.0 99.00
2017 06 09 10 00 199  5.0  6.3 99.00 99.00 99.00 999 1011.9  25.0  26.9  17.9 99.0 99.00
2017 06 09 10 30 189  4.9  6.9 99.00 99.00 99.00 999 1012.0  24.9  26.9  17.5 99.0 99.00
2017 06 09 11 00 191  4.6  6.2 99.00 99.00 99.00 999 1012.3  25.0  27.0  17.4 99.0 99.00
2017 06 09 11 30 187  4.3  6.1 99.00 99.00 99.00 999 1012.6  25.0  27.0  17.2 99.0 99.00
2017 06 09 12 00 191  4.8  6.0 99.00 99.00 99.00 999 1012.6  25.2  27.1  17.8 99.0 99.00
2017 06 09 12 30 190  4.6  5.9 99.00 99.00 99.00 999 1012.9  25.2  27.2  17.3 99.0 99.00
2017 06 09 13 00 195  4.4  5.5 99.00 99.00 99.00 999 1013.0  25.4  27.1  17.2 99.0 99.00
2017 06 09 13 30 194  5.0  6.5 99.00 99.00 99.00 999 1013.0  25.3  27.0  17.5 99.0 99.00
2017 06 09 14 00 196  5.2  6.5 99.00 99.00 99.00 999 1013.1  25.0  27.0  16.3 99.0 99.00
2017 06 09 14 30 195  4.9  6.2 99.00 99.00 99.00 999 1013.3  25.3  26.8  17.8 99.0 99.00
2017 06 09 15 00 200  4.8  6.4 99.00 99.00 99.00 999 1013.3  25.1  26.9  17.6 99.0 99.00
2017 06 09 15 30 200  4.5  6.0 99.00 99.00 99.00 999 1013.3  25.1  27.1  17.2 99.0 99.00
2017 06 09 16 00 210  4.0  4.9 99.00 99.00 99.00 999 1013.4  25.1  27.1  17.4 99.0 99.00
2017 06 09 16 30 203  3.4  4.9 99.00 99.00 99.00 999 1013.5  25.0  27.2  17.6 99.0 99.00
2017 06 09 17 00 206  3.1  4.5 99.00 99.00 99.00 999 1013.5  25.0  27.2  17.5 99.0 99.00
2017 06 09 17 30 204  2.0  3.1 99.00 99.00 99.00 999 1013.5  25.1  27.3  17.0 99.0 99.00
2017 06 09 18 00 202  2.3  3.4 99.00 99.00 99.00 999 1013.4  25.0  27.3  17.4 99.0 99.00
2017 06 09 18 30 203  1.5  2.4 99.00 99.00 99.00 999 1013.3  25.2  27.3  17.1 99.0 99.00
2017 06 09 19 00 173  1.4  2.8 99.00 99.00 99.00 999 1013.3  25.3  27.3  17.6 99.0 99.00
2017 06 09 19 30 151  1.8  3.0 99.00 99.00 99.00 999 1013.3  25.5  27.4  17.4 99.0 99.00
2017 06 09 20 00 153  2.4  3.8 99.00 99.00 99.00 999 1012.9  25.5  27.4  17.4 99.0 99.00
2017 06 09 20 30 163  2.5  3.2 99.00 99.00 99.00 999 1012.6  25.4  27.3  17.3 99.0 99.00
2017 06 09 21 00 134  3.2  4.3 99.00 99.00 99.00 999 1012.4  25.5  27.1  17.3 99.0 99.00
2017 06 09 21 30 140  3.7  5.1 99.00 99.00 99.00 999 1012.2  25.4  27.1  17.6 99.0 99.00
2017 06 09 22 00 155  4.3  5.9 99.00 99.00 99.00 999 1012.0  25.7  27.2  17.0 99.0 99.00
2017 06 09 22 30 159  4.7  6.2 99.00 99.00 99.00 999 1011.6  25.9  27.2  16.7 99.0 99.00
2017 06 09 23 00 163  4.7  6.2 99.00 99.00 99.00 999 1011.5  25.9  27.3  18.1 99.0 99.00
2017 06 09 23 30 177  4.4  6.2 99.00 99.00 99.00 999 1011.2  25.5  27.4  17.0 99.0 99.00
2017 06 10 00 00 181  6.0  7.5 99.00 99.00 99.00 999 1011.0  25.8  27.4  18.1 99.0 99.00
2017 06 10 00 30 191  5.7  7.2 99.00 99.00 99.00 999 1011.2  25.7  27.3  18.4 99.0 99.00
2017 06 10 01 00 188  5.3  6.6 99.00 99.00 99.00 999 1011.1  25.4  27.3  17.9 99.0 99.00
2017 06 10 01 30 183  5.5  6.7 99.00 99.00 99.00 999 1011.2  25.3  27.2  18.5 99.0 99.00
2017 06 10 02 00 185  5.7  7.0 99.00 99.00 99.00 999 1011.5  25.0  27.3  18.1 99.0 99.00
2017 06 10 02 30 182  5.7  7.0 99.00 99.00 99.00 999 1012.0  25.0  27.2  19.0 99.0 99.00
2017 06 10 03 00 182  4.5  6.5 99.00 99.00 99.00 999 1012.5  25.3  27.2  17.7 99.0 99.00
2017 06 10 03 30 181  4.3  5.6 99.00 99.00 99.00 999 1012.8  25.0  27.2  17.8 99.0 99.00
2017 06 10 04 00 175  4.9  6.3 99.00 99.00 99.00 999 1012.8  25.3  27.3  18.9 99.0 99.00
2017 06 10 04 30 175  4.9  6.5 99.00 99.00 99.00 999 1012.5  25.2  27.4  19.0 99.0 99.00
2017 06 10 05 00 185  5.7  6.8 99.00 99.00 99.00 999 1012.2  25.2  27.7  19.8 99.0 99.00
2017 06 10 05 30 187  6.2  7.6 99.00 99.00 99.00 999 1012.1  25.2  28.0  19.6 99.0 99.00
2017 06 10 06 00 184  5.0  6.2 99.00 99.00 99.00 999 1012.2  25.1  28.0  18.2 99.0 99.00
2017 06 10 06 30 183  5.4  6.6 99.00 99.00 99.00 999 1012.0  25.0  27.5  19.0 99.0 99.00
2017 06 10 07 00 183  6.3  7.5 99.00 99.00 99.00 999 1011.8  25.0  27.4  18.9 99.0 99.00
2017 06 10 07 30 192  5.4  7.3 99.00 99.00 99.00 999 1011.7  24.8  27.3  18.7 99.0 99.00
2017 06 10 08 00 187  6.5  7.7 99.00 99.00 99.00 999 1011.6  24.8  27.2  19.4 99.0 99.00
2017 06 10 08 30 189  6.7  8.1 99.00 99.00 99.00 999 1011.6  24.8  27.2  19.4 99.0 99.00
2017 06 10 09 00 192  6.8  9.0 99.00 99.00 99.00 999 1011.4  24.6  27.0  18.9 99.0 99.00
2017 06 10 09 30 201  7.0  8.7 99.00 99.00 99.00 999 1011.5  24.7  27.0  18.9 99.0 99.00
2017 06 10 10 00 209  6.2  8.0 99.00 99.00 99.00 999 1011.6  24.6  26.9  19.2 99.0 99.00
2017 06 10 10 30 203  6.3  7.9 99.00 99.00 99.00 999 1011.8  24.7  26.8  20.5 99.0 99.00
2017 06 10 11 00 201  5.8  7.3 99.00 99.00 99.00 999 1011.7  24.7  26.8  20.3 99.0 99.00
2017 06 10 11 30 198  6.6  8.3 99.00 99.00 99.00 999 1011.9  24.8  26.8  21.1 99.0 99.00
2017 06 10 12 00 193  7.0  8.4 99.00 99.00 99.00 999 1012.1  24.9  26.9  21.4 99.0 99.00
2017 06 10 12 30 193  6.3  7.8 99.00 99.00 99.00 999 1012.4  25.1  26.9  21.6 99.0 99.00
2017 06 10 13 00 198  6.5  7.8 99.00 99.00 99.00 999 1012.7  25.4  26.9  21.5 99.0 99.00
2017 06 10 13 30 195  6.6  7.7 99.00 99.00 99.00 999 1012.9  25.5  26.9  22.3 99.0 99.00
2017 06 10 14 00 211  6.0  7.5 99.00 99.00 99.00 999 1013.1  25.5  26.9  20.9 99.0 99.00
2017 06 10 14 30 209  5.7  7.0 99.00 99.00 99.00 999 1013.4  25.6  26.9  21.4 99.0 99.00
2017 06 10 15 00 213  5.7  6.8 99.00 99.00 99.00 999 1013.5  25.5  26.9  21.5 99.0 99.00
2017 06 10 15 30 209  5.4  6.9 99.00 99.00 99.00 999 1013.7  25.6  26.9  20.9 99.0 99.00
2017 06 10 16 00 213  5.4  6.8 99.00 99.00 99.00 999 1013.9  25.6  26.9  21.3 99.0 99.00
2017 06 10 16 30 211  5.3  6.7 99.00 99.00 99.00 999 1014.1  25.8  26.9  21.7 99.0 99.00
2017 06 10 17 00 204  5.4  6.6 99.00 99.00 99.00 999 1014.1  25.9  26.9  21.9 99.0 99.00
2017 06 10 17 30 205  5.4  6.8 99.00 99.00 99.00 999 1014.2  25.9  26.9  21.9 99.0 99.00
2017 06 10 18 00 194  5.7  7.3 99.00 99.00 99.00 999 1014.0  25.9  26.9  21.9 99.0 99.00
2017 06 10 18 30 191  5.8  7.1 99.00 99.00 99.00 999 1013.7  26.0  26.9  22.3 99.0 99.00
2017 06 10 19 00 194  5.6  6.7 99.00 99.00 99.00 999 1013.6  26.1  26.9  21.9 99.0 99.00
2017 06 10 19 30 192  5.6  7.0 99.00 99.00 99.00 999 1013.4  26.2  26.9  22.8 99.0 99.00
2017 06 10 20 00 192  6.4  7.7 99.00 99.00 99.00 999 1013.3  26.2  26.9  22.5 99.0 99.00
2017 06 10 20 30 190  6.0  7.1 99.00 99.00 99.00 999 1013.1  26.3  27.0  23.3 99.0 99.00
2017 06 10 21 00 199  5.9  7.1 99.00 99.00 99.00 999 1012.9  26.2  27.0  23.2 99.0 99.00
2017 06 10 21 30 199  5.9  7.4 99.00 99.00 99.00 999 1012.7  26.5  27.0  22.8 99.0 99.00
2017 06 10 22 00 199  5.5  6.7 99.00 99.00 99.00 999 1012.5  26.6  27.0  23.2 99.0 99.00
2017 06 10 22 30 202  6.0  7.9 99.00 99.00 99.00 999 1012.4  26.4  27.0  23.0 99.0 99.00
2017 06 10 23 00 203  5.4  6.9 99.00 99.00 99.00 999 1012.2  26.7  27.0  22.1 99.0 99.00
2017 06 10 23 30 200  5.9  7.5 99.00 99.00 99.00 999 1012.1  26.7  27.0  21.7 99.0 99.00
2017 06 11 00 00 195  6.4  7.9 99.00 99.00 99.00 999 1012.2  26.5  27.1  22.6 99.0 99.00
2017 06 11 00 30 189  6.1  7.2 99.00 99.00 99.00 999 1012.2  26.2  27.2  23.0 99.0 99.00
2017 06 11 01 00 189  6.4  7.9 99.00 99.00 99.00 999 1012.4  26.1  27.4  21.3 99.0 99.00
2017 06 11 01 30 185  7.1  8.8 99.00 99.00 99.00 999 1012.3  25.9  27.3  23.1 99.0 99.00
2017 06 11 02 00 187  8.0 10.0 99.00 99.00 99.00 999 1012.6  25.7  27.5  23.2 99.0 99.00
2017 06 11 02 30 186  8.6 10.2 99.00 99.00 99.00 999 1013.1  25.7  27.4  22.6 99.0 99.00
2017 06 11 03 00 185  7.9  9.6 99.00 99.00 99.00 999 1013.4  25.7  27.4  22.6 99.0 99.00
2017 06 11 03 30 187  8.2 10.2 99.00 99.00 99.00 999 1013.7  25.8  27.3  23.3 99.0 99.00
2017 06 11 04 00 188  8.1  9.8 99.00 99.00 99.00 999 1013.9  25.5  27.2  22.5 99.0 99.00
2017 06 11 04 30 188  8.2 10.4 99.00 99.00 99.00 999 1013.9  25.5  27.1  22.5 99.0 99.00
2017 06 11 05 00 192  7.2  8.5 99.00 99.00 99.00 999 1014.0  25.5  27.1  22.9 99.0 99.00
2017 06 11 05 30 191  6.8  8.4 99.00 99.00 99.00 999 1013.9  25.4  27.1  22.6 99.0 99.00
2017 06 11 06 00 195  6.4  8.2 99.00 99.00 99.00 999 1013.9  25.3  27.0  22.5 99.0 99.00
2017 06 11 06 30 187  5.9  7.6 99.00 99.00 99.00 999 1013.7  25.1  27.0  22.2 99.0 99.00
2017 06 11 07 00 189  5.8  7.4 99.00 99.00 99.00 999 1013.5  25.2  27.0  22.4 99.0 99.00
2017 06 11 07 30 194  6.2  7.8 99.00 99.00 99.00 999 1013.4  25.2  26.9  22.5 99.0 99.00
2017 06 11 08 00 187  6.1  7.5 99.00 99.00 99.00 999 1013.2  25.1  27.0  22.2 99.0 99.00
2017 06 11 08 30 194  5.5  7.9 99.00 99.00 99.00 999 1013.1  25.1  27.0  22.4 99.0 99.00
2017 06 11 09 00 196  5.8  7.3 99.00 99.00 99.00 999 1012.8  25.2  27.0  22.2 99.0 99.00
2017 06 11 09 30 192  6.0  7.8 99.00 99.00 99.00 999 1012.7  25.2  27.0  22.3 99.0 99.00
2017 06 11 10 00 187  5.5  6.7 99.00 99.00 99.00 999 1012.6  25.2  27.0  22.5 99.0 99.00
2017 06 11 10 30 190  4.9  6.1 99.00 99.00 99.00 999 1012.6  25.2  27.0  22.6 99.0 99.00
2017 06 11 11 00 181  5.9  7.7 99.00 99.00 99.00 999 1012.5  25.2  27.0  22.7 99.0 99.00
2017 06 11 11 30 178  6.1  7.5 99.00 99.00 99.00 999 1012.5  25.2  27.0  22.9 99.0 99.00
2017 06 11 12 00 177  5.7  7.0 99.00 99.00 99.00 999 1012.7  25.6  27.0  23.6 99.0 99.00
2017 06 11 12 30 169  5.0  5.9 99.00 99.00 99.00 999 1012.9  25.7  27.0  23.6 99.0 99.00
2017 06 11 13 00 165  4.6  5.5 99.00 99.00 99.00 999 1013.3  25.8  27.1  24.0 99.0 99.00
2017 06 11 13 30 160  4.9  6.0 99.00 99.00 99.00 999 1013.4  25.9  27.1  24.7 99.0 99.00
2017 06 11 14 00 150  4.6  5.9 99.00 99.00 99.00 999 1013.6  26.0  27.2  25.2 99.0 99.00
2017 06 11 14 30 143  4.7  5.9 99.00 99.00 99.00 999 1013.8  25.6  27.2  24.5 99.0 99.00
2017 06 11 15 00 139  5.5  6.7 99.00 99.00 99.00 999 1013.9  26.0  27.3  25.3 99.0 99.00
2017 06 11 15 30 137  5.0  6.3 99.00 99.00 99.00 999 1014.0  26.0  27.3  25.4 99.0 99.00
2017 06 11 16 00 137  5.1  6.2 99.00 99.00 99.00 999 1014.2  26.1  27.4  25.6 99.0 99.00
2017 06 11 16 30 192  7.4 11.6 99.00 99.00 99.00 999 1014.1  26.2  27.5  25.9 99.0 99.00
2017 06 11 17 00 165  5.1  6.4 99.00 99.00 99.00 999 1013.8  24.6  27.4  23.5 99.0 99.00
2017 06 11 17 30 181  5.0  6.2 99.00 99.00 99.00 999 1013.5  25.1  27.4  23.9 99.0 99.00
2017 06 11 18 00 193  4.8  5.8 99.00 99.00 99.00 999 1013.5  25.6  27.4  24.3 99.0 99.00
2017 06 11 18 30 198  4.8  5.9 99.00 99.00 99.00 999 1013.4  25.8  27.5  24.4 99.0 99.00
2017 06 11 19 00 203  4.2  5.3 99.00 99.00 99.00 999 1013.0  25.6  27.5  23.8 99.0 99.00
2017 06 11 19 30 187  4.0  4.9 99.00 99.00 99.00 999 1013.0  26.1  27.7  25.1 99.0 99.00
2017 06 11 20 00 172  4.4  5.2 99.00 99.00 99.00 999 1012.9  26.2  27.7  25.2 99.0 99.00
2017 06 11 20 30 169  4.3  5.4 99.00 99.00 99.00 999 1012.7  26.5  27.7  26.2 99.0 99.00
2017 06 11 21 00 174  3.4  4.5 99.00 99.00 99.00 999 1012.3  26.6  27.7  26.3 99.0 99.00
2017 06 11 21 30 181  4.0  4.9 99.00 99.00 99.00 999 1012.1  26.8  27.7  26.1 99.0 99.00
2017 06 11 22 00 174  5.2  6.4 99.00 99.00 99.00 999 1012.1  26.8  27.7  26.5 99.0 99.00
2017 06 11 22 30 171  5.3  6.5 99.00 99.00 99.00 999 1012.1  26.8  27.8  26.5 99.0 99.00
2017 06 11 23 00 170  5.5  6.5 99.00 99.00 99.00 999 1012.2  26.8  27.8  26.4 99.0 99.00
2017 06 11 23 30 169  6.3  7.8 99.00 99.00 99.00 999 1012.3  26.8  27.8  26.6 99.0 99.00
2017 06 12 00 00 168  6.0  7.5 99.00 99.00 99.00 999 1012.4  26.7  27.8  26.4 99.0 99.00
2017 06 12 00 30 176  5.6  7.4 99.00 99.00 99.00 999 1012.3  26.6  27.7  26.3 99.0 99.00
2017 06 12 01 00 182  4.8  5.8 99.00 99.00 99.00 999 1012.2  26.4  27.7  26.1 99.0 99.00
2017 06 12 01 30 178  4.8  6.1 99.00 99.00 99.00 999 1012.3  26.3  27.8  26.0 99.0 99.00
2017 06 12 02 00 176  5.0  6.5 99.00 99.00 99.00 999 1012.2  26.3  27.8  26.1 99.0 99.00
2017 06 12 02 30 181  5.6  6.8 99.00 99.00 99.00 999 1012.7  26.2  27.8  26.0 99.0 99.00
2017 06 12 03 00 179  5.2  6.8 99.00 99.00 99.00 999 1013.2  26.1  27.8  25.8 99.0 99.00
2017 06 12 03 30 186  4.9  6.8 99.00 99.00 99.00 999 1013.5  25.9  27.8  25.6 99.0 99.00
2017 06 12 04 00 183  5.3  6.5 99.00 99.00 99.00 999 1013.7  26.2  27.8  26.0 99.0 99.00
2017 06 12 04 30 189  5.0  6.2 99.00 99.00 99.00 999 1013.8  26.2  27.7  26.0 99.0 99.00
2017 06 12 05 00 187  4.6  5.8 99.00 99.00 99.00 999 1013.8  26.2  27.7  26.0 99.0 99.00
2017 06 12 05 30 183  5.0  6.3 99.00 99.00 99.00 999 1013.8  26.2  27.6  26.0 99.0 99.00
2017 06 12 06 00 186  5.4  6.6 99.00 99.00 99.00 999 1013.6  26.1  27.6  25.9 99.0 99.00
2017 06 12 06 30 187  5.6  6.8 99.00 99.00 99.00 999 1013.2  26.2  27.5  26.0 99.0 99.00
2017 06 12 07 00 185  6.5  8.0 99.00 99.00 99.00 999 1012.8  26.1  27.5  25.9 99.0 99.00
2017 06 12 07 30 184  5.3  6.7 99.00 99.00 99.00 999 1012.7  26.1  27.5  25.9 99.0 99.00
2017 06 12 08 00 190  6.9  8.3 99.00 99.00 99.00 999 1012.6  26.2  27.5  26.0 99.0 99.00
2017 06 12 08 30 187  6.9  8.2 99.00 99.00 99.00 999 1012.5  26.1  27.6  25.9 99.0 99.00
2017 06 12 09 00 187  6.7  8.4 99.00 99.00 99.00 999 1012.2  26.1  27.6  25.9 99.0 99.00
2017 06 12 09 30 189  5.6  7.1 99.00 99.00 99.00 999 1012.3  26.0  27.6  25.8 99.0 99.00
2017 06 12 10 00 187  7.0  9.1 99.00 99.00 99.00 999 1012.4  25.8  27.5  25.6 99.0 99.00
2017 06 12 10 30 186  8.0  9.9 99.00 99.00 99.00 999 1012.4  25.6  27.5  25.4 99.0 99.00
2017 06 12 11 00 188  7.1  8.9 99.00 99.00 99.00 999 1012.5  25.9  27.5  25.7 99.0 99.00
2017 06 12 11 30 191  8.2 10.0 99.00 99.00 99.00 999 1012.8  25.7  27.5  25.5 99.0 99.00
2017 06 12 12 00 195  7.7  9.3 99.00 99.00 99.00 999 1013.2  25.8  27.5  25.6 99.0 99.00
2017 06 12 12 30 203  7.2  9.2 99.00 99.00 99.00 999 1013.3  25.7  27.5  25.5 99.0 99.00
2017 06 12 13 00 220  6.2  7.7 99.00 99.00 99.00 999 1013.5  26.0  27.5  25.8 99.0 99.00
2017 06 12 13 30 210  4.7  6.2 99.00 99.00 99.00 999 1013.9  26.1  27.5  25.9 99.0 99.00
2017 06 12 14 00 188  4.0  5.1 99.00 99.00 99.00 999 1014.1  26.2  27.5  26.0 99.0 99.00
2017 06 12 14 30 190  4.7  6.0 99.00 99.00 99.00 999 1014.4  26.3  27.5  26.1 99.0 99.00
2017 06 12 15 00 174  7.3  9.1 99.00 99.00 99.00 999 1014.4  25.7  27.5  25.5 99.0 99.00
2017 06 12 15 30 182  7.6  9.7 99.00 99.00 99.00 999 1014.5  25.8  27.6  25.6 99.0 99.00
2017 06 12 16 00 193  6.1  7.7 99.00 99.00 99.00 999 1014.1  26.0  27.6  25.8 99.0 99.00
2017 06 12 16 30 199  6.2  7.5 99.00 99.00 99.00 999 1014.5  26.2  27.6  25.6 99.0 99.00
2017 06 12 17 00 198  6.3  7.6 99.00 99.00 99.00 999 1014.5  26.4  27.6  25.7 99.0 99.00
2017 06 12 17 30 195  5.6  7.3 99.00 99.00 99.00 999 1014.4  26.4  27.6  26.2 99.0 99.00
2017 06 12 18 00 188  6.8  8.4 99.00 99.00 99.00 999 1014.3  26.3  27.7  26.0 99.0 99.00
2017 06 12 18 30 191  7.3  9.7 99.00 99.00 99.00 999 1014.0  26.5  27.7  26.3 99.0 99.00
2017 06 12 19 00 188  6.7  8.2 99.00 99.00 99.00 999 1013.4  26.2  27.7  25.7 99.0 99.00
2017 06 12 19 30 194  6.5  8.7 99.00 99.00 99.00 999 1013.0  25.9  27.7  25.7 99.0 99.00
2017 06 12 20 00 175  6.2  8.2 99.00 99.00 99.00 999 1013.0  26.0  27.7  25.7 99.0 99.00
2017 06 12 20 30 170  6.9  8.4 99.00 99.00 99.00 999 1012.9  26.3  27.7  26.1 99.0 99.00
2017 06 12 21 00 177  7.4  8.9 99.00 99.00 99.00 999 1012.8  26.5  27.8  25.6 99.0 99.00
2017 06 12 21 30 185  7.1  8.4 99.00 99.00 99.00 999 1012.8  26.6  27.8  25.9 99.0 99.00
2017 06 12 22 00 189  6.5  8.0 99.00 99.00 99.00 999 1012.6  26.6  27.9  25.3 99.0 99.00
2017 06 12 22 30 184  6.7  8.0 99.00 99.00 99.00 999 1012.6  26.4  28.0  26.2 99.0 99.00
2017 06 12 23 00 185  6.8  8.4 99.00 99.00 99.00 999 1012.3  26.6  28.0  26.2 99.0 99.00
2017 06 12 23 30 183  6.4  7.6 99.00 99.00 99.00 999 1012.2  26.5  28.1  26.0 99.0 99.00
2017 06 13 00 00 193  5.9  7.4 99.00 99.00 99.00 999 1012.3  26.6  27.9  26.3 99.0 99.00
2017 06 13 00 30 194  6.1  7.7 99.00 99.00 99.00 999 1012.5  26.7  27.9  26.5 99.0 99.00
2017 06 13 01 00 195  6.4  7.8 99.00 99.00 99.00 999 1012.6  26.5  27.8  26.3 99.0 99.00
2017 06 13 01 30 197  7.3  8.8 99.00 99.00 99.00 999 1012.6  26.5  27.8  26.3 99.0 99.00
2017 06 13 02 00 197  6.4  8.4 99.00 99.00 99.00 999 1012.8  26.4  27.8  26.2 99.0 99.00
2017 06 13 02 30 194  7.6  9.6 99.00 99.00 99.00 999 1013.2  26.7  27.9  26.5 99.0 99.00
2017 06 13 03 00 198  7.6  9.7 99.00 99.00 99.00 999 1013.5  26.8  27.9  26.6 99.0 99.00
2017 06 13 03 30 195  7.5  9.4 99.00 99.00 99.00 999 1013.7  26.6  27.9  26.4 99.0 99.00
2017 06 13 04 00 214  9.0 11.8 99.00 99.00 99.00 999 1013.9  26.5  28.0  26.2 99.0 99.00
2017 06 13 04 30 201  7.5 10.0 99.00 99.00 99.00 999 1013.8  26.5  28.0  26.3 99.0 99.00
2017 06 13 05 00 202  8.0  9.7 99.00 99.00 99.00 999 1013.7  26.5  28.0  26.3 99.0 99.00
2017 06 13 05 30 198 11.3 14.1 99.00 99.00 99.00 999 1013.1  26.3  28.0  26.1 99.0 99.00
2017 06 13 06 00 202  8.4 10.1 99.00 99.00 99.00 999 1013.1  26.1  28.0  25.8 99.0 99.00
2017 06 13 06 30 199  8.0  9.9 99.00 99.00 99.00 999 1013.1  26.3  28.1  26.1 99.0 99.00
2017 06 13 07 00 200  7.4  9.8 99.00 99.00 99.00 999 1013.2  26.2  28.1  26.0 99.0 99.00
2017 06 13 07 30 191  6.9  9.5 99.00 99.00 99.00 999 1012.8  26.4  28.0  26.2 99.0 99.00
2017 06 13 08 00 195  5.7  8.0 99.00 99.00 99.00 999 1012.8  26.0  28.0  25.8 99.0 99.00
2017 06 13 08 30 187  7.1  8.6 99.00 99.00 99.00 999 1012.5  26.3  28.0  26.1 99.0 99.00
2017 06 13 09 00 205  7.5  9.4 99.00 99.00 99.00 999 1012.3  26.5  28.0  26.3 99.0 99.00
2017 06 13 09 30 210  7.9 10.2 99.00 99.00 99.00 999 1012.4  26.5  28.0  26.3 99.0 99.00
2017 06 13 10 00 210  7.8  9.9 99.00 99.00 99.00 999 1012.5  26.5  28.0  26.3 99.0 99.00
2017 06 13 10 30 210  7.3  8.5 99.00 99.00 99.00 999 1012.5  26.5  28.0  26.2 99.0 99.00
2017 06 13 11 00 209  7.1  9.0 99.00 99.00 99.00 999 1012.6  26.4  28.0  26.2 99.0 99.00
2017 06 13 11 30 207  7.7  9.3 99.00 99.00 99.00 999 1012.6  26.5  28.0  26.3 99.0 99.00
2017 06 13 12 00 208  7.1  9.1 99.00 99.00 99.00 999 1013.2  26.6  27.9  26.4 99.0 99.00
2017 06 13 12 30 201  7.3  8.7 99.00 99.00 99.00 999 1013.4  26.5  27.9  26.3 99.0 99.00
2017 06 13 13 00 203  6.6  8.8 99.00 99.00 99.00 999 1013.7  26.6  27.9  26.4 99.0 99.00
2017 06 13 13 30 198  7.0  8.8 99.00 99.00 99.00 999 1014.2  26.6  27.9  26.4 99.0 99.00
2017 06 13 14 00 198  7.0  9.0 99.00 99.00 99.00 999 1014.4  26.6  27.9  26.4 99.0 99.00
2017 06 13 14 30 198  7.3  8.7 99.00 99.00 99.00 999 1014.4  26.8  27.9  26.6 99.0 99.00
2017 06 13 15 00 197  7.2  8.8 99.00 99.00 99.00 999 1014.8  26.7  27.9  26.5 99.0 99.00
2017 06 13 15 30 192  7.0  8.6 99.00 99.00 99.00 999 1014.6  26.8  27.9  26.6 99.0 99.00
2017 06 13 16 00 188  7.5  9.1 99.00 99.00 99.00 999 1014.7  26.8  28.0  26.6 99.0 99.00
2017 06 13 16 30 190  7.6  9.8 99.00 99.00 99.00 999 1014.7  26.8  28.0  26.6 99.0 99.00
2017 06 13 17 00 187  7.1  9.2 99.00 99.00 99.00 999 1014.8  26.7  28.1  26.5 99.0 99.00
2017 06 13 17 30 190  7.2  9.2 99.00 99.00 99.00 999 1014.9  26.8  28.1  26.6 99.0 99.00
2017 06 13 18 00 190  6.7  8.3 99.00 99.00 99.00 999 1015.0  26.8  28.2  26.5 99.0 99.00
